SMILES,1159552,1919970,743035,1671198,1963585,1347031,720692,1224848,1259404,1259392,1224849,1259383,743065,743122,720516,743036,1224839,1159555,ghs,1259394,1963583,1224835,1347036,743085,743083,1159553,743140,1347397,743053,1259396,1224820,1259247,1259243,1259391,1259364,1259377,743080,1224892,720725,1671201,1346982,1671200,1347399,1346795,1259402,1224842,1159523,1259388
NC(CC(=O)O)C(=O)O,0.006980114,0.0038985817,0.003615134,0.01933804,3.5430905e-06,0.0036332342,0.0021302742,0.005522525,0.013699847,0.033991143,0.0066154427,0.003558028,0.007697293,0.013533282,0.01974714,0.013195177,0.0031420323,0.011590083,0.073069185,0.0052675316,1.0920506e-06,0.024801968,0.001238753,0.007180464,0.0045489483,0.006505037,0.029614845,0.0026636815,0.015641265,0.0045813015,0.25490707,0.0005488445,0.0008515587,0.00058172,0.0033827317,0.0030109328,0.0009676468,0.0022446283,0.0036040857,0.018050078,0.028719625,0.004225036,0.0004096516,0.00578813,0.026691625,0.00645824,0.0059838286,0.009267846
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,0.1464177,0.16305412,0.35819972,0.42682162,8.3885996e-14,0.49232998,0.31861863,0.19382519,0.19192357,0.32063103,0.08841687,0.0044183196,0.58073735,0.22600657,0.29552495,0.07477439,0.3205242,0.30721933,0.78889626,0.073462114,0.001407463,0.32233068,0.012049721,0.22409281,0.18870002,0.14353897,0.27129623,0.11792114,0.24065769,0.06429452,0.0032765684,0.51908404,0.30618563,0.000341308,0.053402726,0.0069354023,0.2565505,0.28097507,0.22454673,0.5466864,0.5419821,0.25105032,0.023802714,0.21142206,0.070596814,0.016048765,0.2713025,0.061092578
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,0.05721419,0.010362714,0.03300074,0.4459854,0.0,0.2529813,0.18798216,0.05685113,1.3844335e-06,0.10913989,1.2643717e-05,0.00033998775,0.2207843,0.011060795,0.0018399967,0.003465198,0.014082225,0.038946334,0.28500837,0.003975565,4.824667e-08,0.013886654,0.12286353,0.008832469,0.05471653,0.002149826,0.007867657,0.0011028396,0.012058828,0.011319014,0.001275738,0.13060457,0.1528537,0.0002601889,1.9908694e-05,0.0007763019,0.011838195,0.013017721,0.0038521127,0.23948571,0.5265932,0.103823446,6.1045245e-07,0.019770147,1.8072249e-05,0.00013521835,0.02852938,0.00015034662
NCCCCC(N)C(=O)O,0.016383749,0.0067706103,0.009975975,0.050828826,2.3271217e-07,0.0058614,0.0009768808,0.008698283,0.014981245,0.036240835,0.0026892384,0.003061031,0.012713434,0.015809255,0.0051043876,0.009359974,0.0042519956,0.024499567,0.26666218,0.00064671005,2.2321687e-05,0.021174792,0.0020467706,0.01562809,0.012194241,0.0063507636,0.0033018508,0.012078995,0.013143537,0.0038837607,0.22857837,0.0018719131,0.0028057832,0.0006066354,0.0074670766,0.00015045116,0.0020816838,0.005590264,0.002482926,0.106689185,0.03042344,0.014473205,0.00046481506,0.0055951835,0.031774513,0.007687134,0.01419892,0.0047565135
C=C(C)C(=O)O,0.030674223,0.07298111,0.010661087,0.053281248,0.00036828776,0.00911937,0.010669687,0.04670491,0.035166625,0.091158174,0.037004527,0.0018741168,0.04279957,0.030782636,0.04472317,0.008904042,0.010159329,0.033594884,0.640081,0.031025639,3.0888415e-05,0.07236521,0.0047922465,0.012811127,0.02373767,0.05493286,0.066454925,0.00913382,0.04142912,0.011294088,0.3453264,0.0070444504,0.027454523,0.0036279196,0.03425232,0.014444362,0.01123079,0.010512893,0.006429805,0.023857495,0.03710147,0.0062232534,0.0020885319,0.011748957,0.04667435,0.020034784,0.03620425,0.061481107
O=C(O)CCCCC1SCC2NC(=O)NC21,0.016150456,0.008142747,0.0054859514,0.04896119,4.1172313e-21,0.0049975445,0.0065436433,0.012095297,3.0129146e-05,0.00797363,8.708512e-05,0.00011022592,0.058648877,0.014691163,0.027905637,0.00045019493,0.0001320188,0.018918598,0.51562065,0.00044456002,9.514804e-09,0.0072358735,0.00032953828,0.016134469,0.030065998,0.00013591355,0.06172377,0.0021394438,0.00147838,0.0034456982,0.05581463,0.0012749861,0.0037191864,1.7624747e-05,0.0001317346,5.8527716e-05,0.0048094923,0.0006409235,0.0026774716,0.014952191,0.012656362,0.016668377,5.823323e-07,0.0085127875,0.0010867873,0.0002451043,0.008614432,0.00089326216
CC(C)NCC(O)c1ccc(O)c(O)c1,0.021626584,0.02142918,0.033806983,0.0859076,1.546006e-05,0.069059506,0.02045793,0.03348921,0.016755525,0.12921165,0.001993869,0.003165991,0.11846318,0.097919196,0.0058546993,0.00066857366,0.032425642,0.023891639,0.7838448,0.00027371253,7.781639e-06,0.040060725,0.00014157542,0.11435118,0.040679257,0.0063679833,0.008958336,0.0134840235,0.0005483044,0.02646454,0.097413115,0.039072823,0.019115314,0.00028627543,0.0051232935,0.0018535728,0.007403908,0.03227798,0.0044340957,0.06491309,0.067938864,0.02698095,0.00092185294,0.07804961,0.06918802,0.036344793,0.029517077,0.003806497
OCC1OC(O)(CO)C(O)C1O,0.003979629,0.016801858,0.009524936,0.04430756,1.5823768e-13,0.014316412,0.01782045,0.0033377602,0.0013437266,0.00031235215,8.880342e-05,5.8519634e-11,0.029475143,0.01048643,0.009568077,0.0014912745,8.209903e-05,0.0018908575,0.07762385,4.5446384e-07,3.442995e-05,0.014603534,0.0029020028,0.017166134,0.0015231015,0.005357324,0.0015019644,4.323526e-05,0.003869062,0.00072485715,0.08815105,0.008890561,0.010414789,4.1515927e-12,0.026548177,1.6237721e-09,0.0016099534,9.584753e-06,0.00033377353,0.01375595,0.15566218,0.002008447,1.3630362e-06,0.010434146,0.0057727755,0.03519209,0.002073849,0.0033783426
O=CCC=O,0.009270474,0.036817595,0.017707562,0.06968659,0.0042921514,0.008838089,0.03352169,0.009162455,0.030880084,0.042726517,0.045603678,0.02117884,0.012947984,0.012478389,0.036229003,0.07022581,0.01295803,0.02050279,0.21678567,0.02972821,0.0014361003,0.040759616,0.039269038,0.01127111,0.009661224,0.012211302,0.03668718,0.006941165,0.06329438,0.01080176,0.40268755,0.008662474,0.008419937,0.0007696468,0.0062509496,0.0356666,0.01943311,0.014701692,0.022683218,0.044525973,0.07946074,0.0023582724,0.006932552,0.015661437,0.029938914,0.010226945,0.016172186,0.012430959
O=P(O)(O)OCC(O)CO,0.003772828,0.003057023,0.0076048328,0.03559537,2.2062022e-06,0.0075110113,0.0038321174,0.011232056,0.0019215543,0.01075533,9.88038e-05,7.591787e-06,0.0076901936,0.009772948,0.0008716995,0.0023187725,0.0007583719,0.003084597,0.28008333,2.4338693e-08,0.00073384447,0.01636431,4.7416157e-05,0.020470781,0.0041392287,5.6198896e-05,5.5433236e-05,0.0001319413,0.0043881135,0.00123085,0.22837926,0.00929277,0.0041574,4.1742045e-09,0.0022576766,7.241039e-08,0.0013136499,0.0014183242,0.00018035513,0.015201464,0.08073932,9.872581e-05,2.85384e-05,0.010528773,0.016051643,0.00646008,0.0015649848,0.0024755038
